"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta","dataset","gamma","load_trained_model","meta_batch_size","meta_lr","mnist_pixels_to_permute_test","mnist_pixels_to_permute_train","n_epochs","n_shots","n_test_epochs","n_ways","per_task_lr","reset_clf_on_meta","seed","test_adapt_steps","train_adapt_steps","train_sample_size","test_accuracy","test_loss"
"fiery-sweep-193","finished","-","liorf","","2022-05-06T22:22:41.000Z","139","e4hlnb4l","10","mnist","10000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.18000000417232517","1.929804515838623"
"fanciful-sweep-192","finished","-","liorf","","2022-05-06T22:19:55.000Z","162","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.19120000898838044","1.7945419311523438"
"restful-sweep-191","finished","-","liorf","","2022-05-06T22:17:21.000Z","151","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.20299999117851256","1.711790132522583"
"apricot-sweep-190","finished","-","liorf","","2022-05-06T22:14:51.000Z","147","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.1666666693985462","1.697506308555603"
"absurd-sweep-189","finished","-","liorf","","2022-05-06T22:12:29.000Z","138","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.33199999630451205","1.5369869709014892"
"peach-sweep-188","finished","-","liorf","","2022-05-06T22:10:04.000Z","141","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2560000091791153","1.64819176197052"
"fragrant-sweep-187","finished","-","liorf","","2022-05-06T22:07:42.000Z","140","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.31999998688697817","1.4979430198669434"
"trim-sweep-186","finished","-","liorf","","2022-05-06T22:05:16.000Z","140","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.27199999094009397","1.5858923196792605"
"drawn-sweep-185","finished","-","liorf","","2022-05-06T22:02:49.000Z","139","e4hlnb4l","10","mnist","1000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.26000000834465026","1.9453505039215089"
"ethereal-sweep-184","finished","-","liorf","","2022-05-06T22:00:02.000Z","162","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.18800000846385956","1.746626877784729"
"good-sweep-183","finished","-","liorf","","2022-05-06T21:57:27.000Z","152","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.23399999141693115","1.6854503870010376"
"confused-sweep-182","finished","-","liorf","","2022-05-06T21:54:57.000Z","143","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.16133333519101142","1.6944167137145996"
"stellar-sweep-181","finished","-","liorf","","2022-05-06T21:52:33.000Z","139","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3139999985694885","1.5770725011825562"
"frosty-sweep-180","finished","-","liorf","","2022-05-06T21:50:08.000Z","140","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.27200000286102294","1.6542834758758544"
"unique-sweep-179","finished","-","liorf","","2022-05-06T21:47:42.000Z","143","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.33599998950958254","1.502934741973877"
"solar-sweep-178","finished","-","liorf","","2022-05-06T21:45:09.000Z","139","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.2559999883174896","1.6062193632125854"
"apricot-sweep-177","finished","-","liorf","","2022-05-06T21:42:45.000Z","139","e4hlnb4l","10","mnist","100","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3000000059604645","1.9389867067337037"
"deep-sweep-176","finished","-","liorf","","2022-05-06T21:40:02.000Z","159","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.19840001165866852","1.6499045848846436"
"curious-sweep-175","finished","-","liorf","","2022-05-06T21:37:18.000Z","159","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.19699999690055847","1.7640650749206543"
"rare-sweep-174","finished","-","liorf","","2022-05-06T21:34:51.000Z","142","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.16666667014360428","1.6817841529846191"
"fearless-sweep-173","finished","-","liorf","","2022-05-06T21:32:27.000Z","138","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.30199999213218687","1.590582299232483"
"young-sweep-172","finished","-","liorf","","2022-05-06T21:30:01.000Z","143","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2533333361148834","1.6558258533477783"
"worthy-sweep-171","finished","-","liorf","","2022-05-06T21:27:37.000Z","141","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3039999961853027","1.5238550901412964"
"drawn-sweep-170","finished","-","liorf","","2022-05-06T21:25:14.000Z","140","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.27199999094009397","1.5759582042694091"
"helpful-sweep-169","finished","-","liorf","","2022-05-06T21:22:52.000Z","139","e4hlnb4l","10","mnist","10","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.26000000685453417","1.9741786241531372"
"apricot-sweep-168","finished","-","liorf","","2022-05-06T21:20:07.000Z","162","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.19920000731945037","1.6507098913192748"
"lively-sweep-167","finished","-","liorf","","2022-05-06T21:17:32.000Z","150","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.19499999582767483","1.768227219581604"
"visionary-sweep-166","finished","-","liorf","","2022-05-06T21:15:02.000Z","148","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.1680000051856041","1.6835622310638427"
"true-sweep-165","finished","-","liorf","","2022-05-06T21:12:33.000Z","146","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.30199999213218687","1.5905969858169555"
"lunar-sweep-164","finished","-","liorf","","2022-05-06T21:09:56.000Z","152","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.25866666734218596","1.6558281183242798"
"wobbly-sweep-163","finished","-","liorf","","2022-05-06T21:07:25.000Z","147","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2959999918937683","1.524094390869141"
"lucky-sweep-162","finished","-","liorf","","2022-05-06T21:04:57.000Z","143","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.27999998927116393","1.5861321687698364"
"solar-sweep-161","finished","-","liorf","","2022-05-06T21:02:31.000Z","139","e4hlnb4l","10","mnist","0.001","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.26000000685453417","1.995751476287842"
"olive-sweep-160","finished","-","liorf","","2022-05-06T20:59:40.000Z","164","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.212800008058548","1.8117477178573609"
"earnest-sweep-159","finished","-","liorf","","2022-05-06T20:57:04.000Z","154","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.2009999930858612","2.623909711837769"
"expert-sweep-158","finished","-","liorf","","2022-05-06T20:54:34.000Z","146","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.19866666793823243","1.702435517311096"
"fallen-sweep-157","finished","-","liorf","","2022-05-06T20:52:08.000Z","139","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.19999999403953553","2.138717532157898"
"pleasant-sweep-156","finished","-","liorf","","2022-05-06T20:49:37.000Z","145","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.17600000500679017","3.094829487800598"
"rosy-sweep-155","finished","-","liorf","","2022-05-06T20:47:11.000Z","142","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.21199999302625655","2.254716324806213"
"stellar-sweep-154","finished","-","liorf","","2022-05-06T20:44:41.000Z","142","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.26399998664855956","4.116508555412293"
"snowy-sweep-153","finished","-","liorf","","2022-05-06T20:42:17.000Z","137","e4hlnb4l","1","mnist","5000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.180000002682209","2.666521596908569"
"graceful-sweep-152","finished","-","liorf","","2022-05-06T20:39:29.000Z","161","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.2008000075817108","1.9039129257202148"
"earnest-sweep-151","finished","-","liorf","","2022-05-06T20:36:52.000Z","152","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.21599999070167544","2.263813352584839"
"major-sweep-150","finished","-","liorf","","2022-05-06T20:34:13.000Z","149","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.2040000021457672","1.695875644683838"
"azure-sweep-149","finished","-","liorf","","2022-05-06T20:31:48.000Z","141","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.20999999344348907","2.0432584285736084"
"iconic-sweep-148","finished","-","liorf","","2022-05-06T20:29:18.000Z","143","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.264000004529953","2.6550451278686524"
"generous-sweep-147","finished","-","liorf","","2022-05-06T20:26:53.000Z","139","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2079999953508377","2.0765851497650147"
"atomic-sweep-146","finished","-","liorf","","2022-05-06T20:24:33.000Z","134","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.22399998903274537","2.202587294578552"
"dulcet-sweep-145","finished","-","liorf","","2022-05-06T20:22:19.000Z","130","e4hlnb4l","1","mnist","75","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.2200000047683716","13.38922083377838"
"cool-sweep-144","finished","-","liorf","","2022-05-06T20:19:43.000Z","152","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.22000000774860384","2200.548983645439"
"giddy-sweep-143","finished","-","liorf","","2022-05-06T20:17:06.000Z","152","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.22699999213218688","3.9225942611694338"
"crimson-sweep-142","finished","-","liorf","","2022-05-06T20:14:41.000Z","142","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.20400000512599945","1.7149041414260864"
"revived-sweep-141","finished","-","liorf","","2022-05-06T20:12:04.000Z","154","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.2259999930858612","2.060887169837952"
"charmed-sweep-140","finished","-","liorf","","2022-05-06T20:09:23.000Z","157","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2080000087618828","2.7724873542785646"
"scarlet-sweep-139","finished","-","liorf","","2022-05-06T20:06:43.000Z","156","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.1879999928176403","2.112103271484375"
"lunar-sweep-138","finished","-","liorf","","2022-05-06T20:04:13.000Z","144","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.26399998664855956","3.1476502656936645"
"stellar-sweep-137","finished","-","liorf","","2022-05-06T20:01:50.000Z","141","e4hlnb4l","1","mnist","50","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.14000000208616256","4.601259779930115"
"warm-sweep-136","finished","-","liorf","","2022-05-06T19:58:57.000Z","164","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20720000565052032","1.8042037963867188"
"generous-sweep-135","finished","-","liorf","","2022-05-06T19:56:17.000Z","153","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.20099999606609345","2.337931823730469"
"sage-sweep-134","finished","-","liorf","","2022-05-06T19:53:48.000Z","145","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.23466667234897615","1.7401116847991944"
"confused-sweep-133","finished","-","liorf","","2022-05-06T19:51:23.000Z","139","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.20599999129772187","2.0709176540374754"
"royal-sweep-132","finished","-","liorf","","2022-05-06T19:48:57.000Z","141","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.19200000464916228","3.0323257207870484"
"clear-sweep-131","finished","-","liorf","","2022-05-06T19:46:32.000Z","140","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.20799999237060543","2.2956153631210325"
"tough-sweep-130","finished","-","liorf","","2022-05-06T19:44:02.000Z","143","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.1999999925494194","2.508683705329895"
"jolly-sweep-129","finished","-","liorf","","2022-05-06T19:41:38.000Z","142","e4hlnb4l","1","mnist","25","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.27999999970197675","2.5954957485198973"
"confused-sweep-128","finished","-","liorf","","2022-05-06T19:38:43.000Z","168","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.22160000801086427","1.879917597770691"
"lilac-sweep-127","finished","-","liorf","","2022-05-06T19:36:04.000Z","155","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.23099999129772184","6.059278678894043"
"absurd-sweep-126","finished","-","liorf","","2022-05-06T19:33:24.000Z","154","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.20266667306423183","1.7147506713867189"
"deft-sweep-125","finished","-","liorf","","2022-05-06T19:30:54.000Z","140","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.18599999248981475","2.1277247428894044"
"soft-sweep-124","finished","-","liorf","","2022-05-06T19:28:25.000Z","143","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.19200000464916228","2.620517539978027"
"dainty-sweep-123","finished","-","liorf","","2022-05-06T19:26:00.000Z","142","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2119999945163727","2.510700154304504"
"polished-sweep-122","finished","-","liorf","","2022-05-06T19:23:28.000Z","148","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.27199999094009397","5.921282839775086"
"stilted-sweep-121","finished","-","liorf","","2022-05-06T19:21:01.000Z","143","e4hlnb4l","1","mnist","5","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.18000000417232517","4.52586829662323"
"charmed-sweep-120","finished","-","liorf","","2022-05-06T19:18:04.000Z","171","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20720000863075255","2.508922243118286"
"dry-sweep-119","finished","-","liorf","","2022-05-06T19:15:14.000Z","162","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.2159999877214432","2.4773489475250243"
"crimson-sweep-118","finished","-","liorf","","2022-05-06T19:12:42.000Z","147","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.20000000298023224","1.675226807594299"
"bumbling-sweep-117","finished","-","liorf","","2022-05-06T19:10:14.000Z","145","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.21999999284744265","2.049785923957825"
"pretty-sweep-116","finished","-","liorf","","2022-05-06T19:07:44.000Z","147","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.23733333647251129","2.6691009998321533"
"different-sweep-115","finished","-","liorf","","2022-05-06T19:05:17.000Z","142","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2279999941587448","2.2830025434494017"
"lemon-sweep-114","finished","-","liorf","","2022-05-06T19:02:46.000Z","145","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.2399999901652336","4.617913103103637"
"denim-sweep-113","finished","-","liorf","","2022-05-06T19:00:21.000Z","140","e4hlnb4l","1","mnist","10000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.22000000327825547","3.257990574836731"
"crisp-sweep-112","finished","-","liorf","","2022-05-06T18:57:31.000Z","166","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20720000863075255","1.9000269651412964"
"twilight-sweep-111","finished","-","liorf","","2022-05-06T18:54:55.000Z","152","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.18799999505281448","2.67505202293396"
"solar-sweep-110","finished","-","liorf","","2022-05-06T18:52:22.000Z","146","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.2080000042915344","1.7512056589126588"
"warm-sweep-109","finished","-","liorf","","2022-05-06T18:49:57.000Z","142","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.21599999070167544","2.0477139472961428"
"distinctive-sweep-108","finished","-","liorf","","2022-05-06T18:47:30.000Z","143","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.24266667366027833","3.4261827945709227"
"grateful-sweep-107","finished","-","liorf","","2022-05-06T18:45:00.000Z","146","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2279999941587448","3.6119853973388674"
"decent-sweep-106","finished","-","liorf","","2022-05-06T18:42:31.000Z","142","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.27999999225139616","2.2731115341186525"
"different-sweep-105","finished","-","liorf","","2022-05-06T18:39:51.000Z","154","e4hlnb4l","1","mnist","1000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.12000000178813934","2.441681170463562"
"electric-sweep-104","finished","-","liorf","","2022-05-06T18:36:58.000Z","165","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.2048000067472458","3.342589235305786"
"morning-sweep-103","finished","-","liorf","","2022-05-06T18:34:24.000Z","151","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.19399999380111693","3.1396512031555175"
"glowing-sweep-102","finished","-","liorf","","2022-05-06T18:31:57.000Z","144","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.20000000298023224","1.8106286764144897"
"smart-sweep-101","finished","-","liorf","","2022-05-06T18:29:33.000Z","141","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.2019999921321869","2.2728049755096436"
"icy-sweep-100","finished","-","liorf","","2022-05-06T18:27:03.000Z","144","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.27200000286102294","4.834764194488526"
"hardy-sweep-99","finished","-","liorf","","2022-05-06T18:24:34.000Z","143","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2079999938607216","2.2491439819335937"
"warm-sweep-98","finished","-","liorf","","2022-05-06T18:22:04.000Z","143","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.22399998903274537","3.1036863565444945"
"treasured-sweep-97","finished","-","liorf","","2022-05-06T18:19:38.000Z","143","e4hlnb4l","1","mnist","100","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.24000000208616257","2.2387356758117676"
"lively-sweep-96","finished","-","liorf","","2022-05-06T18:16:37.000Z","174","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20640000700950625","2.0719399213790894"
"resilient-sweep-95","finished","-","liorf","","2022-05-06T18:13:57.000Z","154","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.17999999821186066","2.7788654565811157"
"giddy-sweep-94","finished","-","liorf","","2022-05-06T18:11:20.000Z","152","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.19066666960716247","1.72835693359375"
"eternal-sweep-93","finished","-","liorf","","2022-05-06T18:08:56.000Z","140","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.1639999955892563","1.975432181358337"
"zesty-sweep-92","finished","-","liorf","","2022-05-06T18:06:26.000Z","143","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.24000000357627868","3.2170790672302245"
"spring-sweep-91","finished","-","liorf","","2022-05-06T18:03:58.000Z","142","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2279999941587448","2.0830826997756957"
"celestial-sweep-90","finished","-","liorf","","2022-05-06T18:01:33.000Z","141","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.20799998939037323","2.297442388534546"
"dauntless-sweep-89","finished","-","liorf","","2022-05-06T17:59:07.000Z","140","e4hlnb4l","1","mnist","10","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.20000000149011612","2.3350357532501222"
"fluent-sweep-88","finished","-","liorf","","2022-05-06T17:56:16.000Z","164","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20480000972747803","1.8351934671401977"
"breezy-sweep-87","finished","-","liorf","","2022-05-06T17:53:20.000Z","170","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.21299999058246613","2.1386961936950684"
"misunderstood-sweep-86","finished","-","liorf","","2022-05-06T17:50:28.000Z","162","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.18933333456516263","1.7720097780227662"
"copper-sweep-85","finished","-","liorf","","2022-05-06T17:47:52.000Z","153","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.1999999962747097","1.8521414756774903"
"wild-sweep-84","finished","-","liorf","","2022-05-06T17:45:26.000Z","140","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.250666669011116","2.443357014656067"
"wise-sweep-83","finished","-","liorf","","2022-05-06T17:43:00.000Z","141","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.1879999965429306","2.2185671091079713"
"bright-sweep-82","finished","-","liorf","","2022-05-06T17:40:34.000Z","140","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.2479999914765358","1.9446175336837768"
"cosmic-sweep-81","finished","-","liorf","","2022-05-06T17:37:51.000Z","156","e4hlnb4l","1","mnist","0.001","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.27999999970197675","2.4750001430511475"
"cool-sweep-80","finished","-","liorf","","2022-05-06T17:35:32.000Z","133","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.2264000117778778","1.8457456827163696"
"elated-sweep-79","finished","-","liorf","","2022-05-06T17:33:24.000Z","123","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.15899999141693116","1.800774836540222"
"sweepy-sweep-78","finished","-","liorf","","2022-05-06T17:31:16.000Z","122","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.14933333545923233","2.0171357154846192"
"vital-sweep-77","finished","-","liorf","","2022-05-06T17:29:13.000Z","116","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.19399999529123307","1.8310362339019777"
"worthy-sweep-76","finished","-","liorf","","2022-05-06T17:26:00.000Z","185","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.19466666877269745","1.9344019412994384"
"whole-sweep-75","finished","-","liorf","","2022-05-06T17:24:07.000Z","110","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.2239999882876873","1.6105487585067748"
"wild-sweep-74","finished","-","liorf","","2022-05-06T17:22:25.000Z","98","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.2159999966621399","1.888885259628296"
"divine-sweep-73","finished","-","liorf","","2022-05-06T17:20:44.000Z","96","e4hlnb4l","0.001","mnist","5000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.14000000208616256","1.985676097869873"
"deep-sweep-72","finished","-","liorf","","2022-05-06T17:19:02.000Z","99","e4hlnb4l","0.001","mnist","75","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.21760001182556152","1.8246419906616211"
"olive-sweep-71","finished","-","liorf","","2022-05-06T17:17:20.000Z","99","e4hlnb4l","0.001","mnist","75","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.17199999690055848","1.8170385837554932"
"clear-sweep-70","finished","-","liorf","","2022-05-06T17:15:28.000Z","106","e4hlnb4l","0.001","mnist","75","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.15066666752099991","2.030633306503296"
